"Time differences (ps)"	"Counts per bin"
-20000	1
-19980	3
-19960	2
-19940	2
-19920	6
-19900	1
-19880	1
-19860	1
-19840	0
-19820	0
-19800	1
-19780	3
-19760	0
-19740	1
-19720	1
-19700	2
-19680	3
-19660	1
-19640	0
-19620	1
-19600	1
-19580	0
-19560	1
-19540	3
-19520	1
-19500	1
-19480	1
-19460	2
-19440	1
-19420	2
-19400	0
-19380	0
-19360	0
-19340	0
-19320	1
-19300	2
-19280	4
-19260	2
-19240	0
-19220	1
-19200	2
-19180	1
-19160	1
-19140	0
-19120	3
-19100	1
-19080	0
-19060	2
-19040	0
-19020	2
-19000	3
-18980	0
-18960	0
-18940	0
-18920	3
-18900	2
-18880	2
-18860	2
-18840	2
-18820	3
-18800	2
-18780	1
-18760	2
-18740	2
-18720	1
-18700	0
-18680	1
-18660	1
-18640	2
-18620	1
-18600	1
-18580	2
-18560	0
-18540	3
-18520	1
-18500	1
-18480	3
-18460	1
-18440	2
-18420	1
-18400	2
-18380	0
-18360	2
-18340	1
-18320	1
-18300	2
-18280	0
-18260	1
-18240	1
-18220	3
-18200	3
-18180	1
-18160	1
-18140	2
-18120	1
-18100	3
-18080	0
-18060	0
-18040	2
-18020	1
-18000	0
-17980	1
-17960	2
-17940	0
-17920	3
-17900	1
-17880	3
-17860	1
-17840	1
-17820	2
-17800	3
-17780	1
-17760	0
-17740	2
-17720	1
-17700	1
-17680	0
-17660	2
-17640	3
-17620	3
-17600	0
-17580	3
-17560	0
-17540	2
-17520	1
-17500	1
-17480	2
-17460	2
-17440	2
-17420	1
-17400	1
-17380	0
-17360	4
-17340	0
-17320	0
-17300	1
-17280	1
-17260	4
-17240	1
-17220	1
-17200	1
-17180	4
-17160	4
-17140	0
-17120	1
-17100	3
-17080	3
-17060	0
-17040	1
-17020	2
-17000	4
-16980	1
-16960	1
-16940	3
-16920	1
-16900	2
-16880	1
-16860	1
-16840	4
-16820	2
-16800	1
-16780	2
-16760	0
-16740	2
-16720	3
-16700	4
-16680	4
-16660	4
-16640	1
-16620	4
-16600	0
-16580	2
-16560	2
-16540	7
-16520	6
-16500	2
-16480	2
-16460	2
-16440	2
-16420	1
-16400	3
-16380	0
-16360	3
-16340	5
-16320	1
-16300	1
-16280	3
-16260	2
-16240	3
-16220	1
-16200	2
-16180	1
-16160	0
-16140	2
-16120	4
-16100	3
-16080	1
-16060	0
-16040	3
-16020	2
-16000	1
-15980	1
-15960	1
-15940	2
-15920	5
-15900	1
-15880	2
-15860	1
-15840	0
-15820	5
-15800	6
-15780	0
-15760	3
-15740	8
-15720	18
-15700	22
-15680	11
-15660	7
-15640	1
-15620	1
-15600	3
-15580	2
-15560	2
-15540	5
-15520	2
-15500	4
-15480	1
-15460	0
-15440	1
-15420	1
-15400	0
-15380	3
-15360	3
-15340	0
-15320	0
-15300	1
-15280	1
-15260	4
-15240	3
-15220	3
-15200	6
-15180	1
-15160	3
-15140	3
-15120	1
-15100	0
-15080	3
-15060	2
-15040	2
-15020	3
-15000	1
-14980	1
-14960	4
-14940	1
-14920	1
-14900	3
-14880	4
-14860	2
-14840	0
-14820	2
-14800	1
-14780	6
-14760	5
-14740	3
-14720	2
-14700	1
-14680	6
-14660	1
-14640	2
-14620	3
-14600	4
-14580	1
-14560	3
-14540	2
-14520	2
-14500	1
-14480	0
-14460	0
-14440	0
-14420	0
-14400	1
-14380	3
-14360	0
-14340	5
-14320	1
-14300	5
-14280	2
-14260	1
-14240	3
-14220	0
-14200	3
-14180	3
-14160	2
-14140	2
-14120	1
-14100	2
-14080	4
-14060	3
-14040	2
-14020	4
-14000	1
-13980	0
-13960	1
-13940	4
-13920	1
-13900	3
-13880	0
-13860	2
-13840	1
-13820	1
-13800	3
-13780	1
-13760	1
-13740	1
-13720	2
-13700	4
-13680	1
-13660	3
-13640	1
-13620	1
-13600	1
-13580	2
-13560	6
-13540	1
-13520	0
-13500	4
-13480	2
-13460	3
-13440	3
-13420	1
-13400	2
-13380	4
-13360	5
-13340	2
-13320	1
-13300	2
-13280	5
-13260	2
-13240	1
-13220	1
-13200	2
-13180	3
-13160	1
-13140	6
-13120	3
-13100	0
-13080	1
-13060	3
-13040	5
-13020	3
-13000	0
-12980	2
-12960	1
-12940	3
-12920	4
-12900	2
-12880	4
-12860	1
-12840	2
-12820	3
-12800	3
-12780	6
-12760	4
-12740	5
-12720	6
-12700	9
-12680	13
-12660	26
-12640	41
-12620	97
-12600	206
-12580	478
-12560	1056
-12540	2350
-12520	4855
-12500	6799
-12480	4662
-12460	1397
-12440	246
-12420	39
-12400	16
-12380	10
-12360	17
-12340	23
-12320	16
-12300	11
-12280	5
-12260	2
-12240	0
-12220	1
-12200	3
-12180	3
-12160	0
-12140	1
-12120	3
-12100	2
-12080	1
-12060	1
-12040	1
-12020	2
-12000	0
-11980	1
-11960	2
-11940	0
-11920	3
-11900	4
-11880	3
-11860	0
-11840	0
