"Time differences (ps)"	"Counts per bin"
-20000	0
-19980	0
-19960	1
-19940	1
-19920	3
-19900	4
-19880	3
-19860	1
-19840	2
-19820	1
-19800	2
-19780	0
-19760	5
-19740	1
-19720	0
-19700	0
-19680	3
-19660	4
-19640	1
-19620	0
-19600	3
-19580	1
-19560	0
-19540	2
-19520	3
-19500	1
-19480	1
-19460	4
-19440	1
-19420	3
-19400	1
-19380	4
-19360	1
-19340	0
-19320	0
-19300	3
-19280	2
-19260	1
-19240	3
-19220	4
-19200	1
-19180	1
-19160	2
-19140	2
-19120	1
-19100	1
-19080	2
-19060	1
-19040	0
-19020	0
-19000	1
-18980	2
-18960	0
-18940	3
-18920	1
-18900	0
-18880	1
-18860	3
-18840	0
-18820	0
-18800	0
-18780	2
-18760	0
-18740	0
-18720	3
-18700	2
-18680	1
-18660	1
-18640	1
-18620	0
-18600	0
-18580	2
-18560	3
-18540	2
-18520	3
-18500	1
-18480	3
-18460	2
-18440	1
-18420	0
-18400	2
-18380	1
-18360	1
-18340	1
-18320	1
-18300	1
-18280	0
-18260	0
-18240	1
-18220	1
-18200	2
-18180	0
-18160	0
-18140	1
-18120	1
-18100	2
-18080	4
-18060	1
-18040	0
-18020	1
-18000	2
-17980	3
-17960	1
-17940	0
-17920	2
-17900	1
-17880	2
-17860	1
-17840	0
-17820	1
-17800	2
-17780	3
-17760	1
-17740	0
-17720	3
-17700	5
-17680	1
-17660	3
-17640	0
-17620	2
-17600	3
-17580	1
-17560	2
-17540	0
-17520	0
-17500	0
-17480	2
-17460	0
-17440	1
-17420	3
-17400	2
-17380	2
-17360	2
-17340	1
-17320	0
-17300	0
-17280	3
-17260	1
-17240	2
-17220	3
-17200	0
-17180	1
-17160	2
-17140	1
-17120	3
-17100	1
-17080	1
-17060	3
-17040	0
-17020	0
-17000	4
-16980	3
-16960	0
-16940	0
-16920	2
-16900	2
-16880	2
-16860	1
-16840	1
-16820	1
-16800	2
-16780	0
-16760	2
-16740	1
-16720	3
-16700	1
-16680	3
-16660	1
-16640	2
-16620	1
-16600	1
-16580	2
-16560	3
-16540	5
-16520	4
-16500	5
-16480	2
-16460	4
-16440	1
-16420	0
-16400	2
-16380	0
-16360	1
-16340	4
-16320	2
-16300	2
-16280	1
-16260	2
-16240	3
-16220	0
-16200	1
-16180	0
-16160	1
-16140	2
