"Time differences (ps)"	"Counts per bin"
-20000	0
-19980	2
-19960	0
-19940	3
-19920	2
-19900	1
-19880	2
-19860	5
-19840	1
-19820	0
-19800	2
-19780	1
-19760	3
-19740	3
-19720	0
-19700	3
-19680	1
-19660	1
-19640	1
-19620	1
-19600	2
-19580	1
-19560	5
-19540	0
-19520	1
-19500	1
-19480	1
-19460	4
-19440	2
-19420	0
-19400	0
-19380	1
-19360	2
-19340	0
-19320	4
-19300	1
-19280	2
-19260	2
-19240	1
-19220	2
-19200	4
-19180	0
-19160	0
-19140	6
-19120	3
-19100	3
-19080	0
-19060	5
-19040	1
-19020	1
-19000	1
-18980	2
-18960	1
-18940	2
-18920	0
-18900	2
-18880	2
-18860	2
-18840	3
-18820	1
-18800	2
-18780	0
-18760	2
-18740	0
-18720	2
-18700	5
-18680	1
-18660	1
-18640	2
-18620	2
-18600	6
-18580	1
-18560	2
-18540	4
-18520	0
-18500	0
-18480	5
-18460	1
-18440	2
-18420	3
-18400	0
-18380	1
-18360	1
-18340	1
-18320	2
-18300	0
-18280	0
-18260	0
-18240	1
-18220	0
-18200	2
-18180	3
-18160	3
-18140	0
-18120	3
-18100	3
-18080	1
-18060	1
-18040	1
-18020	1
-18000	2
-17980	3
-17960	0
-17940	1
-17920	4
-17900	2
-17880	0
-17860	2
-17840	1
-17820	1
-17800	2
-17780	2
-17760	1
-17740	2
-17720	2
-17700	1
-17680	2
-17660	5
-17640	3
-17620	1
-17600	0
-17580	6
-17560	4
-17540	2
-17520	2
-17500	3
-17480	1
-17460	4
-17440	2
-17420	0
-17400	1
-17380	2
-17360	4
-17340	1
-17320	1
-17300	2
-17280	2
-17260	2
-17240	0
-17220	2
-17200	1
-17180	0
-17160	3
-17140	0
-17120	2
-17100	3
-17080	0
-17060	3
-17040	4
-17020	1
-17000	0
-16980	3
-16960	3
-16940	1
-16920	2
-16900	2
-16880	2
-16860	4
-16840	3
-16820	1
-16800	1
-16780	1
-16760	1
-16740	1
-16720	4
-16700	1
-16680	3
-16660	3
-16640	1
-16620	1
-16600	2
-16580	0
-16560	3
-16540	2
-16520	10
-16500	4
-16480	1
-16460	3
-16440	1
-16420	2
-16400	0
-16380	1
-16360	1
-16340	5
-16320	1
-16300	1
-16280	0
-16260	1
-16240	1
-16220	1
-16200	7
-16180	2
-16160	1
-16140	2
-16120	0
-16100	2
-16080	2
-16060	1
-16040	0
-16020	2
-16000	1
-15980	3
-15960	2
-15940	3
-15920	2
-15900	1
-15880	2
-15860	1
-15840	1
-15820	3
-15800	3
-15780	2
-15760	6
-15740	3
-15720	16
-15700	14
-15680	18
-15660	7
-15640	0
-15620	2
-15600	3
-15580	5
-15560	3
-15540	3
-15520	2
-15500	2
-15480	1
-15460	2
-15440	3
-15420	4
-15400	1
-15380	1
-15360	0
-15340	3
-15320	0
-15300	7
-15280	3
-15260	0
-15240	3
-15220	1
-15200	2
-15180	5
-15160	4
-15140	2
-15120	0
-15100	4
-15080	5
-15060	0
-15040	6
-15020	4
-15000	4
-14980	3
-14960	3
-14940	1
-14920	2
-14900	3
-14880	2
-14860	3
-14840	1
-14820	2
-14800	2
-14780	4
-14760	2
-14740	0
-14720	0
-14700	5
-14680	1
-14660	5
-14640	1
-14620	3
-14600	1
-14580	1
-14560	0
-14540	5
-14520	1
-14500	3
-14480	0
-14460	0
-14440	4
-14420	5
-14400	3
-14380	0
-14360	3
-14340	4
-14320	4
-14300	2
-14280	2
-14260	3
-14240	3
-14220	4
-14200	1
-14180	4
-14160	0
-14140	1
-14120	3
-14100	4
-14080	7
-14060	3
-14040	2
-14020	4
-14000	4
-13980	3
-13960	1
-13940	2
-13920	1
-13900	1
-13880	0
-13860	2
-13840	2
-13820	5
-13800	3
-13780	4
-13760	5
-13740	0
-13720	0
-13700	2
-13680	3
-13660	2
-13640	2
-13620	5
-13600	2
-13580	5
-13560	2
-13540	7
-13520	4
-13500	3
-13480	2
-13460	4
-13440	2
-13420	1
-13400	4
-13380	1
-13360	3
-13340	3
-13320	2
-13300	2
-13280	3
-13260	5
-13240	3
-13220	1
-13200	3
-13180	4
-13160	7
-13140	3
-13120	0
-13100	2
-13080	3
-13060	5
-13040	3
-13020	3
-13000	4
-12980	4
-12960	2
-12940	1
-12920	1
-12900	4
-12880	2
-12860	4
-12840	5
-12820	3
-12800	3
-12780	6
-12760	2
-12740	10
-12720	6
-12700	9
-12680	12
-12660	24
-12640	46
-12620	73
-12600	181
-12580	403
-12560	1031
-12540	2437
-12520	5179
-12500	8267
-12480	6137
-12460	1807
-12440	384
-12420	79
-12400	18
-12380	11
-12360	5
-12340	15
-12320	13
-12300	10
-12280	3
-12260	3
-12240	3
-12220	0
-12200	1
-12180	3
-12160	1
-12140	0
-12120	2
-12100	1
-12080	0
-12060	2
-12040	1
-12020	3
-12000	1
-11980	2
-11960	1
-11940	1
-11920	3
-11900	3
-11880	1
-11860	1
-11840	3
-11820	1
-11800	0
-11780	1
-11760	1
-11740	3
-11720	4
-11700	3
-11680	10
-11660	9
-11640	9
-11620	9
-11600	4
-11580	0
-11560	2
-11540	2
-11520	0
-11500	2
-11480	1
-11460	2
-11440	1
-11420	2
-11400	0
-11380	0
-11360	4
-11340	3
-11320	3
-11300	0
