"Time differences (ps)"	"Counts per bin"
-20000	1
-19980	4
-19960	1
-19940	0
-19920	0
-19900	0
-19880	4
-19860	2
-19840	3
-19820	0
-19800	2
-19780	0
-19760	2
-19740	0
-19720	5
-19700	1
-19680	1
-19660	1
-19640	2
-19620	2
-19600	1
-19580	1
-19560	4
-19540	1
-19520	1
-19500	0
-19480	2
-19460	0
-19440	1
-19420	3
-19400	2
-19380	1
-19360	1
-19340	2
-19320	4
-19300	2
-19280	2
-19260	0
-19240	0
-19220	4
-19200	1
-19180	2
-19160	4
-19140	1
-19120	1
-19100	2
-19080	1
-19060	1
-19040	1
-19020	3
-19000	2
-18980	1
-18960	1
-18940	2
-18920	2
-18900	3
-18880	3
-18860	1
-18840	0
-18820	2
-18800	1
-18780	1
-18760	1
-18740	0
-18720	3
-18700	1
-18680	1
-18660	1
-18640	0
-18620	1
-18600	1
-18580	3
-18560	1
-18540	1
-18520	1
-18500	6
-18480	3
-18460	2
-18440	1
-18420	1
-18400	0
-18380	1
-18360	3
-18340	0
-18320	0
-18300	1
-18280	0
-18260	0
-18240	1
-18220	2
-18200	1
-18180	1
-18160	2
-18140	0
-18120	2
-18100	1
-18080	1
-18060	0
-18040	3
-18020	2
-18000	1
-17980	0
-17960	2
-17940	1
-17920	0
-17900	4
-17880	2
-17860	1
-17840	1
-17820	2
-17800	4
-17780	0
-17760	2
-17740	2
-17720	2
-17700	3
-17680	1
-17660	1
-17640	3
-17620	3
-17600	1
-17580	1
-17560	2
-17540	0
-17520	1
-17500	1
-17480	4
-17460	2
-17440	1
-17420	4
-17400	2
-17380	2
-17360	6
-17340	0
-17320	4
-17300	3
-17280	3
-17260	0
-17240	1
-17220	1
-17200	1
-17180	1
-17160	1
-17140	1
-17120	1
-17100	0
-17080	0
-17060	3
-17040	1
-17020	1
-17000	3
-16980	4
-16960	0
-16940	3
-16920	1
-16900	3
-16880	1
-16860	0
-16840	1
-16820	4
-16800	0
-16780	0
-16760	0
-16740	0
-16720	1
-16700	0
-16680	2
-16660	0
-16640	0
-16620	3
-16600	3
-16580	2
-16560	3
-16540	9
-16520	7
-16500	3
-16480	6
-16460	1
-16440	5
-16420	1
-16400	3
-16380	0
-16360	4
-16340	3
-16320	0
-16300	0
-16280	4
-16260	1
-16240	6
-16220	3
-16200	1
-16180	3
-16160	2
-16140	1
-16120	3
-16100	3
-16080	3
-16060	0
-16040	2
-16020	1
-16000	2
-15980	4
-15960	2
-15940	4
-15920	2
-15900	2
-15880	2
-15860	2
-15840	3
-15820	4
-15800	6
-15780	2
-15760	2
-15740	8
-15720	12
-15700	13
-15680	23
-15660	12
-15640	5
-15620	3
-15600	3
-15580	1
-15560	3
-15540	2
-15520	3
-15500	0
-15480	4
-15460	2
-15440	1
-15420	3
-15400	2
-15380	0
-15360	2
-15340	2
-15320	2
-15300	1
-15280	1
-15260	0
-15240	3
-15220	1
-15200	0
-15180	3
-15160	1
-15140	1
-15120	2
-15100	3
-15080	0
-15060	0
-15040	2
-15020	3
-15000	2
-14980	0
-14960	4
-14940	2
-14920	2
-14900	0
-14880	2
-14860	3
-14840	0
-14820	1
-14800	2
-14780	4
-14760	0
-14740	0
-14720	3
-14700	2
-14680	4
-14660	1
-14640	3
-14620	1
-14600	2
-14580	0
-14560	2
-14540	4
-14520	3
-14500	2
-14480	0
-14460	1
-14440	3
-14420	2
-14400	1
-14380	3
-14360	2
-14340	1
-14320	2
-14300	2
-14280	4
-14260	2
-14240	5
-14220	3
-14200	0
-14180	0
-14160	5
-14140	1
-14120	5
-14100	4
-14080	1
-14060	0
-14040	2
-14020	1
-14000	2
-13980	2
-13960	0
-13940	4
-13920	3
-13900	2
-13880	2
-13860	3
-13840	4
-13820	0
-13800	6
-13780	2
-13760	0
-13740	3
-13720	2
-13700	2
-13680	5
-13660	2
-13640	2
-13620	2
-13600	2
-13580	3
-13560	1
-13540	3
-13520	4
-13500	3
-13480	5
-13460	3
-13440	3
-13420	2
-13400	3
-13380	1
-13360	2
-13340	5
-13320	1
-13300	2
-13280	2
-13260	5
-13240	2
-13220	6
-13200	4
-13180	4
-13160	0
-13140	1
-13120	2
-13100	1
-13080	3
-13060	3
-13040	3
-13020	5
-13000	2
-12980	5
-12960	1
-12940	3
-12920	4
-12900	3
-12880	7
-12860	1
-12840	2
-12820	3
-12800	7
-12780	3
-12760	5
-12740	3
-12720	11
-12700	11
-12680	22
-12660	19
-12640	59
-12620	81
-12600	172
-12580	413
-12560	1080
-12540	2555
-12520	5440
-12500	8315
-12480	5649
-12460	1676
-12440	343
-12420	73
-12400	16
-12380	11
-12360	16
-12340	20
-12320	20
-12300	16
-12280	9
-12260	1
-12240	2
-12220	1
-12200	1
-12180	1
-12160	1
-12140	1
-12120	2
-12100	4
-12080	0
-12060	2
-12040	0
-12020	0
-12000	4
-11980	0
-11960	0
-11940	0
-11920	3
-11900	1
-11880	0
-11860	0
-11840	2
-11820	0
-11800	2
-11780	1
-11760	1
-11740	3
-11720	2
-11700	4
-11680	2
-11660	5
-11640	4
-11620	8
-11600	1
-11580	1
-11560	0
-11540	1
-11520	0
-11500	0
-11480	2
-11460	0
-11440	1
-11420	1
-11400	0
-11380	1
-11360	1
-11340	2
-11320	1
-11300	2
-11280	1
-11260	1
-11240	0
-11220	1
-11200	2
-11180	1
-11160	2
-11140	2
-11120	5
-11100	6
-11080	13
-11060	5
-11040	4
-11020	2
-11000	2
-10980	1
-10960	2
-10940	2
-10920	2
-10900	0
-10880	1
-10860	1
-10840	2
-10820	2
-10800	4
-10780	0
-10760	3
-10740	1
-10720	2
-10700	1
-10680	1
-10660	0
-10640	0
-10620	1
-10600	1
-10580	1
-10560	2
-10540	1
-10520	1
-10500	2
-10480	1
-10460	3
-10440	2
-10420	1
-10400	1
-10380	0
-10360	1
-10340	2
-10320	1
-10300	0
-10280	2
-10260	1
-10240	2
-10220	1
-10200	1
-10180	2
-10160	2
-10140	1
-10120	1
-10100	3
-10080	3
-10060	3
-10040	2
-10020	3
-10000	1
-9980	2
-9960	0
-9940	2
-9920	2
-9900	0
-9880	2
-9860	1
-9840	2
-9820	4
-9800	0
-9780	1
-9760	1
-9740	0
-9720	4
-9700	0
-9680	1
-9660	2
-9640	0
-9620	1
-9600	3
-9580	0
-9560	3
-9540	2
-9520	1
-9500	2
-9480	0
-9460	1
-9440	0
-9420	0
-9400	1
-9380	3
-9360	4
-9340	0
-9320	0
-9300	0
-9280	0
-9260	2
-9240	3
-9220	2
-9200	0
-9180	0
-9160	0
-9140	2
-9120	0
-9100	4
-9080	1
-9060	3
-9040	3
-9020	0
-9000	2
-8980	1
-8960	1
-8940	1
-8920	2
-8900	0
-8880	1
-8860	1
-8840	1
-8820	0
-8800	0
-8780	1
-8760	2
-8740	1
-8720	2
-8700	0
-8680	2
-8660	0
-8640	1
-8620	1
-8600	3
-8580	1
-8560	1
-8540	0
-8520	5
-8500	5
-8480	5
-8460	1
-8440	1
-8420	1
-8400	1
-8380	2
-8360	0
-8340	0
-8320	1
-8300	2
-8280	2
-8260	2
-8240	0
-8220	4
-8200	2
-8180	1
-8160	2
-8140	2
-8120	3
-8100	2
-8080	1
-8060	1
-8040	1
-8020	2
-8000	2
-7980	2
-7960	0
-7940	2
-7920	0
-7900	1
-7880	2
-7860	1
-7840	1
-7820	2
-7800	1
-7780	2
-7760	1
-7740	0
-7720	3
-7700	0
-7680	1
-7660	5
-7640	3
-7620	4
-7600	0
-7580	1
-7560	2
-7540	2
-7520	1
-7500	1
-7480	3
-7460	0
-7440	2
-7420	1
-7400	5
-7380	3
-7360	0
-7340	1
-7320	1
-7300	2
-7280	1
-7260	3
-7240	2
-7220	1
-7200	0
-7180	2
-7160	2
-7140	0
-7120	1
-7100	0
-7080	0
-7060	0
-7040	0
-7020	3
-7000	1
-6980	1
-6960	1
-6940	0
-6920	2
-6900	3
-6880	0
-6860	1
-6840	3
-6820	1
-6800	1
-6780	1
-6760	2
-6740	1
-6720	1
-6700	0
-6680	2
-6660	0
-6640	0
-6620	1
-6600	1
-6580	0
-6560	1
-6540	1
-6520	0
-6500	1
-6480	1
-6460	1
-6440	0
-6420	0
-6400	0
-6380	1
-6360	0
-6340	0
-6320	2
-6300	0
-6280	3
-6260	1
-6240	4
-6220	3
-6200	1
-6180	0
-6160	1
-6140	3
-6120	1
-6100	0
-6080	2
-6060	0
-6040	2
-6020	1
-6000	2
-5980	2
-5960	5
-5940	2
-5920	2
-5900	6
-5880	3
-5860	1
-5840	1
-5820	1
-5800	3
-5780	0
-5760	1
-5740	3
-5720	2
-5700	4
-5680	1
-5660	3
-5640	1
-5620	0
-5600	0
-5580	4
-5560	1
-5540	1
-5520	1
-5500	0
-5480	1
-5460	0
-5440	2
-5420	0
-5400	0
-5380	0
-5360	0
-5340	3
-5320	0
-5300	3
-5280	1
-5260	1
-5240	1
-5220	1
-5200	2
-5180	3
-5160	1
-5140	1
-5120	1
-5100	1
-5080	2
-5060	4
-5040	3
-5020	1
-5000	1
-4980	1
-4960	0
-4940	2
-4920	2
-4900	2
-4880	0
-4860	0
-4840	0
-4820	3
-4800	2
-4780	2
-4760	0
-4740	0
-4720	2
-4700	0
-4680	2
-4660	1
-4640	1
-4620	3
-4600	2
-4580	1
-4560	1
-4540	3
-4520	2
-4500	1
-4480	2
-4460	3
-4440	1
-4420	1
-4400	1
-4380	3
-4360	3
-4340	0
-4320	0
-4300	0
-4280	1
-4260	3
-4240	1
-4220	2
-4200	1
-4180	2
-4160	0
-4140	1
-4120	4
-4100	2
-4080	2
-4060	3
-4040	3
-4020	6
-4000	1
-3980	1
-3960	1
-3940	1
-3920	0
-3900	0
-3880	0
-3860	3
-3840	0
-3820	0
-3800	0
-3780	1
-3760	7
-3740	3
-3720	2
-3700	1
-3680	2
-3660	2
-3640	1
-3620	5
-3600	0
-3580	2
-3560	2
-3540	0
-3520	4
-3500	1
-3480	2
-3460	2
-3440	0
-3420	0
-3400	1
-3380	2
-3360	3
-3340	2
-3320	1
-3300	1
-3280	5
-3260	7
-3240	10
-3220	26
-3200	15
-3180	16
-3160	3
-3140	0
-3120	2
-3100	1
-3080	2
-3060	1
-3040	2
-3020	1
-3000	2
-2980	6
-2960	0
-2940	0
-2920	2
-2900	1
-2880	1
-2860	2
-2840	2
-2820	1
-2800	3
-2780	2
-2760	2
-2740	3
-2720	1
-2700	1
-2680	1
-2660	2
-2640	1
-2620	2
-2600	3
-2580	1
-2560	0
-2540	0
-2520	1
-2500	2
-2480	2
-2460	3
-2440	0
-2420	0
-2400	2
-2380	1
-2360	2
-2340	3
-2320	2
-2300	0
-2280	5
-2260	0
-2240	2
-2220	2
-2200	3
-2180	1
-2160	1
-2140	1
-2120	1
-2100	1
-2080	2
-2060	4
-2040	0
-2020	1
-2000	0
-1980	2
-1960	0
-1940	3
-1920	0
-1900	1
-1880	0
-1860	1
-1840	0
-1820	2
-1800	1
-1780	1
-1760	4
-1740	2
-1720	2
-1700	0
-1680	1
-1660	2
-1640	1
-1620	3
-1600	1
-1580	2
-1560	2
-1540	1
-1520	2
-1500	2
-1480	2
-1460	3
-1440	1
-1420	0
-1400	3
-1380	1
-1360	1
-1340	1
-1320	1
-1300	2
-1280	4
-1260	2
-1240	0
-1220	0
-1200	1
-1180	1
-1160	1
-1140	2
-1120	2
-1100	3
-1080	2
-1060	3
-1040	3
-1020	0
-1000	1
-980	3
-960	1
-940	2
-920	1
-900	2
-880	1
-860	1
-840	2
-820	1
-800	0
-780	2
-760	2
-740	1
-720	4
-700	2
-680	0
-660	1
-640	1
-620	4
-600	2
-580	2
-560	1
-540	1
-520	2
-500	3
-480	4
-460	3
-440	2
-420	1
-400	5
-380	2
-360	1
-340	0
-320	3
-300	2
-280	5
-260	9
-240	4
-220	5
-200	13
-180	18
-160	20
-140	90
-120	214
-100	537
-80	1371
-60	3463
-40	8438
-20	16157
0	12043
20	1944
40	171
60	24
80	9
100	7
120	15
140	26
160	30
180	16
200	8
220	0
240	5
260	2
280	7
300	2
320	4
340	3
360	1
380	2
400	2
420	4
440	2
460	2
480	3
500	7
520	3
540	6
560	4
580	2
600	2
620	6
640	3
660	3
680	3
700	6
720	5
740	3
760	3
