"Time differences (ps)"	"Counts per bin"
-20000	3
-19980	1
-19960	2
-19940	2
-19920	0
-19900	3
-19880	3
-19860	3
-19840	2
-19820	2
-19800	1
-19780	3
-19760	2
-19740	0
-19720	0
-19700	1
-19680	0
-19660	4
-19640	1
-19620	0
-19600	2
-19580	0
-19560	1
-19540	1
-19520	0
-19500	0
-19480	1
-19460	2
-19440	2
-19420	1
-19400	2
-19380	3
-19360	2
-19340	2
-19320	1
-19300	1
-19280	2
-19260	1
-19240	2
-19220	0
-19200	0
-19180	3
-19160	1
-19140	3
-19120	1
-19100	0
-19080	1
-19060	0
-19040	2
-19020	3
-19000	1
-18980	0
-18960	1
-18940	1
-18920	2
-18900	1
-18880	1
-18860	2
-18840	1
-18820	2
-18800	3
-18780	1
-18760	7
-18740	1
-18720	0
-18700	1
-18680	2
-18660	4
-18640	3
-18620	2
-18600	0
-18580	5
-18560	3
-18540	3
-18520	2
-18500	2
-18480	2
-18460	4
-18440	1
-18420	3
-18400	2
-18380	2
-18360	3
-18340	0
-18320	2
-18300	2
-18280	1
-18260	3
-18240	0
-18220	2
-18200	0
-18180	2
-18160	3
-18140	6
-18120	4
-18100	0
-18080	2
-18060	2
-18040	2
-18020	0
-18000	2
-17980	3
-17960	2
-17940	0
-17920	1
-17900	0
-17880	0
-17860	0
-17840	3
-17820	3
-17800	2
-17780	2
-17760	2
-17740	1
-17720	1
-17700	2
-17680	4
-17660	2
-17640	0
-17620	1
-17600	3
-17580	0
-17560	1
-17540	1
-17520	1
-17500	1
-17480	3
-17460	0
-17440	1
-17420	4
-17400	2
-17380	2
-17360	1
-17340	1
-17320	2
-17300	0
-17280	1
-17260	2
-17240	3
-17220	1
-17200	5
-17180	1
-17160	1
-17140	1
-17120	2
-17100	2
-17080	2
-17060	1
-17040	1
-17020	3
-17000	1
-16980	0
-16960	1
-16940	5
-16920	3
-16900	0
-16880	1
-16860	0
-16840	3
-16820	1
-16800	4
-16780	3
-16760	4
-16740	1
-16720	1
-16700	3
-16680	1
-16660	1
-16640	3
-16620	0
-16600	1
-16580	2
-16560	1
-16540	6
-16520	5
-16500	2
-16480	5
-16460	4
-16440	2
-16420	5
-16400	4
-16380	1
-16360	3
-16340	3
-16320	2
-16300	2
-16280	3
-16260	4
-16240	2
-16220	2
-16200	1
-16180	1
-16160	3
-16140	4
-16120	1
-16100	0
-16080	3
-16060	2
-16040	0
-16020	5
-16000	1
-15980	1
-15960	0
-15940	0
-15920	0
-15900	4
-15880	4
-15860	3
-15840	2
-15820	2
-15800	3
-15780	2
-15760	6
-15740	13
-15720	20
-15700	28
-15680	22
-15660	10
-15640	8
-15620	4
-15600	3
-15580	2
-15560	1
-15540	1
-15520	1
-15500	1
-15480	0
-15460	2
-15440	2
-15420	3
-15400	2
