"Time differences (ps)"	"Counts per bin"
-20000	1
-19980	2
-19960	1
-19940	3
-19920	1
-19900	3
-19880	3
-19860	3
-19840	1
-19820	1
-19800	2
-19780	1
-19760	4
-19740	1
-19720	1
-19700	1
-19680	0
-19660	2
-19640	1
-19620	2
-19600	1
-19580	1
-19560	3
-19540	1
-19520	2
-19500	1
-19480	1
-19460	1
-19440	3
-19420	0
-19400	1
-19380	1
-19360	0
-19340	2
-19320	1
-19300	2
-19280	0
-19260	1
-19240	1
-19220	1
-19200	2
-19180	1
-19160	0
-19140	2
-19120	2
-19100	3
-19080	2
-19060	4
-19040	2
-19020	0
-19000	1
-18980	0
-18960	0
-18940	1
-18920	4
-18900	1
-18880	2
-18860	0
-18840	1
-18820	1
-18800	1
-18780	0
-18760	3
-18740	0
-18720	4
-18700	1
-18680	0
-18660	2
-18640	2
-18620	2
-18600	1
-18580	0
-18560	0
-18540	3
-18520	4
-18500	2
-18480	3
-18460	3
-18440	0
-18420	0
-18400	3
-18380	0
-18360	1
-18340	2
-18320	2
-18300	2
-18280	4
-18260	1
-18240	2
-18220	0
-18200	1
-18180	0
-18160	0
-18140	0
-18120	0
-18100	2
-18080	0
-18060	4
-18040	1
-18020	2
-18000	2
-17980	3
-17960	1
-17940	3
-17920	0
-17900	1
-17880	1
-17860	1
-17840	1
-17820	1
-17800	3
-17780	1
-17760	1
-17740	0
-17720	4
-17700	3
-17680	1
-17660	1
-17640	1
-17620	1
-17600	0
-17580	1
-17560	1
-17540	0
-17520	2
-17500	1
-17480	4
-17460	1
-17440	3
-17420	1
-17400	1
-17380	3
-17360	3
-17340	1
-17320	0
-17300	1
-17280	0
-17260	3
-17240	3
-17220	1
-17200	1
-17180	1
-17160	3
-17140	0
-17120	1
-17100	2
-17080	2
-17060	1
-17040	2
-17020	0
-17000	3
-16980	4
-16960	1
-16940	2
-16920	0
-16900	0
-16880	0
-16860	0
-16840	2
-16820	1
-16800	2
-16780	4
-16760	2
-16740	1
-16720	3
-16700	2
-16680	2
-16660	7
-16640	1
-16620	2
-16600	4
-16580	0
-16560	3
-16540	4
-16520	7
-16500	2
-16480	3
-16460	4
-16440	1
-16420	1
-16400	3
-16380	1
-16360	1
-16340	0
-16320	0
-16300	2
-16280	0
-16260	0
-16240	3
-16220	0
-16200	0
-16180	3
-16160	2
-16140	0
-16120	2
-16100	3
-16080	4
-16060	2
-16040	0
-16020	1
-16000	1
-15980	3
-15960	0
-15940	0
-15920	1
-15900	5
-15880	2
-15860	0
-15840	1
-15820	1
-15800	3
-15780	3
-15760	9
-15740	14
-15720	12
-15700	12
-15680	18
-15660	4
-15640	5
-15620	3
-15600	2
-15580	1
-15560	1
-15540	1
-15520	3
-15500	3
-15480	0
-15460	1
-15440	0
-15420	3
-15400	2
-15380	1
-15360	0
-15340	3
-15320	3
-15300	2
-15280	2
-15260	2
-15240	0
-15220	6
-15200	2
-15180	0
-15160	0
-15140	3
-15120	2
-15100	0
-15080	1
-15060	1
-15040	1
-15020	2
-15000	4
-14980	2
-14960	3
-14940	3
-14920	1
-14900	1
-14880	4
-14860	6
-14840	2
-14820	2
-14800	3
-14780	4
-14760	2
-14740	4
-14720	0
-14700	4
-14680	1
-14660	4
-14640	4
-14620	3
-14600	4
-14580	2
-14560	3
-14540	3
-14520	1
-14500	1
-14480	1
-14460	3
-14440	0
-14420	0
-14400	2
-14380	2
-14360	1
-14340	0
-14320	0
-14300	1
-14280	3
-14260	3
-14240	1
-14220	2
-14200	2
-14180	2
-14160	2
-14140	3
-14120	1
-14100	1
-14080	1
-14060	3
-14040	3
-14020	5
-14000	1
-13980	1
-13960	3
-13940	6
-13920	3
-13900	0
-13880	2
-13860	4
-13840	1
-13820	4
-13800	2
-13780	3
-13760	1
-13740	1
-13720	0
-13700	3
-13680	1
-13660	2
-13640	3
-13620	1
-13600	2
-13580	4
-13560	3
-13540	2
-13520	2
-13500	2
-13480	2
-13460	3
-13440	3
-13420	5
-13400	4
-13380	1
-13360	0
-13340	2
-13320	4
-13300	4
-13280	1
-13260	3
-13240	1
-13220	0
-13200	2
-13180	6
-13160	3
-13140	1
-13120	3
-13100	1
-13080	2
-13060	4
-13040	1
-13020	4
-13000	2
-12980	2
-12960	3
-12940	5
-12920	4
-12900	1
-12880	2
-12860	3
-12840	1
-12820	1
-12800	2
-12780	1
-12760	2
-12740	8
-12720	9
-12700	13
-12680	15
-12660	26
-12640	48
-12620	85
-12600	180
-12580	459
-12560	1119
-12540	2420
-12520	4554
-12500	6734
-12480	4763
-12460	1392
-12440	226
-12420	62
-12400	16
-12380	6
-12360	11
-12340	8
-12320	4
-12300	7
-12280	5
-12260	1
-12240	2
-12220	1
-12200	1
-12180	1
-12160	1
-12140	3
-12120	0
-12100	2
-12080	1
-12060	2
-12040	1
-12020	1
-12000	2
-11980	3
-11960	0
-11940	2
-11920	0
-11900	0
-11880	3
-11860	0
-11840	1
-11820	1
-11800	1
-11780	0
-11760	2
-11740	1
-11720	2
-11700	2
-11680	2
-11660	4
-11640	9
-11620	14
-11600	4
-11580	1
-11560	0
-11540	1
-11520	0
-11500	0
-11480	1
-11460	1
-11440	0
-11420	0
-11400	0
-11380	0
-11360	2
-11340	2
-11320	2
-11300	1
-11280	3
-11260	1
-11240	1
-11220	1
-11200	2
-11180	0
-11160	2
-11140	2
-11120	11
-11100	13
-11080	12
-11060	5
-11040	1
-11020	5
-11000	1
-10980	0
-10960	0
-10940	1
-10920	5
-10900	2
-10880	0
-10860	2
-10840	1
-10820	0
-10800	1
-10780	0
-10760	2
-10740	4
-10720	2
-10700	1
-10680	2
-10660	3
-10640	1
-10620	1
-10600	0
-10580	1
-10560	3
-10540	2
-10520	3
-10500	0
-10480	0
-10460	1
-10440	0
-10420	0
-10400	0
-10380	2
-10360	2
-10340	2
-10320	2
-10300	0
-10280	2
-10260	1
-10240	3
-10220	1
-10200	2
-10180	0
-10160	0
-10140	5
-10120	1
-10100	1
-10080	3
-10060	3
-10040	0
-10020	0
-10000	2
-9980	1
-9960	1
-9940	1
-9920	2
-9900	1
-9880	2
-9860	2
-9840	0
-9820	1
-9800	1
-9780	4
-9760	1
-9740	4
-9720	2
-9700	1
-9680	0
-9660	4
-9640	3
-9620	0
-9600	3
-9580	2
-9560	0
-9540	2
-9520	1
-9500	1
-9480	0
-9460	2
-9440	2
-9420	2
-9400	0
-9380	1
-9360	2
-9340	1
-9320	0
-9300	1
-9280	1
-9260	1
-9240	2
-9220	1
-9200	3
-9180	1
-9160	2
-9140	2
-9120	2
-9100	0
-9080	1
-9060	1
-9040	0
-9020	5
-9000	1
-8980	2
-8960	0
-8940	2
-8920	0
-8900	1
-8880	2
-8860	4
-8840	1
-8820	1
-8800	0
-8780	0
-8760	1
-8740	3
-8720	3
-8700	0
-8680	1
-8660	1
-8640	0
-8620	0
-8600	1
-8580	0
-8560	0
-8540	1
-8520	4
-8500	6
-8480	3
-8460	2
-8440	3
-8420	1
-8400	1
-8380	4
-8360	1
-8340	0
-8320	1
-8300	0
-8280	1
-8260	0
-8240	2
-8220	1
-8200	0
-8180	4
-8160	2
-8140	0
-8120	0
-8100	1
-8080	2
-8060	0
-8040	1
-8020	0
-8000	2
-7980	0
-7960	0
-7940	0
-7920	0
-7900	0
-7880	1
-7860	0
-7840	1
-7820	2
-7800	1
-7780	3
-7760	2
-7740	0
-7720	1
-7700	1
-7680	2
-7660	1
-7640	4
-7620	2
-7600	2
-7580	0
-7560	0
-7540	0
-7520	2
-7500	0
-7480	1
-7460	3
-7440	0
-7420	0
-7400	1
-7380	5
-7360	0
-7340	1
-7320	1
-7300	1
-7280	0
-7260	2
-7240	1
-7220	0
-7200	1
-7180	1
-7160	0
-7140	2
-7120	0
-7100	0
-7080	2
-7060	0
-7040	1
-7020	0
-7000	0
-6980	0
-6960	5
-6940	0
-6920	0
-6900	1
-6880	2
-6860	1
-6840	0
-6820	5
-6800	1
-6780	0
-6760	1
-6740	1
-6720	1
-6700	3
-6680	1
-6660	0
-6640	2
-6620	1
-6600	2
-6580	1
-6560	1
-6540	1
-6520	1
-6500	3
-6480	2
-6460	2
-6440	1
-6420	4
-6400	1
-6380	0
-6360	0
-6340	2
-6320	1
-6300	1
-6280	5
-6260	4
-6240	2
-6220	2
-6200	1
-6180	1
-6160	3
-6140	2
-6120	0
-6100	0
-6080	1
-6060	0
-6040	0
-6020	4
-6000	3
-5980	0
-5960	3
-5940	2
-5920	1
-5900	0
-5880	3
-5860	1
-5840	0
-5820	2
-5800	2
-5780	2
-5760	1
-5740	2
-5720	4
-5700	1
-5680	0
-5660	3
-5640	2
-5620	1
-5600	2
-5580	1
-5560	2
-5540	2
-5520	2
-5500	2
