"Time differences (ps)"	"Counts per bin"
-20000	2
-19980	0
-19960	2
-19940	2
-19920	1
-19900	2
-19880	2
-19860	1
-19840	2
-19820	1
-19800	1
-19780	2
-19760	2
-19740	1
-19720	2
-19700	1
-19680	3
-19660	2
-19640	2
-19620	2
-19600	0
-19580	0
-19560	1
-19540	1
-19520	1
-19500	1
-19480	0
-19460	2
-19440	3
-19420	3
-19400	1
-19380	3
-19360	1
-19340	1
-19320	0
-19300	1
-19280	5
-19260	1
-19240	3
-19220	0
-19200	1
-19180	4
-19160	1
-19140	1
-19120	1
-19100	0
-19080	1
-19060	2
-19040	0
-19020	0
-19000	1
-18980	1
-18960	2
-18940	1
-18920	0
-18900	1
-18880	1
-18860	1
-18840	3
-18820	1
-18800	0
-18780	4
-18760	0
-18740	4
-18720	2
-18700	2
-18680	4
-18660	0
-18640	0
-18620	2
-18600	2
-18580	1
-18560	1
-18540	3
-18520	0
-18500	0
-18480	2
-18460	0
-18440	0
-18420	2
-18400	4
-18380	0
-18360	1
-18340	0
-18320	1
-18300	1
-18280	1
-18260	1
-18240	1
-18220	1
-18200	3
-18180	1
-18160	1
-18140	2
-18120	3
-18100	3
-18080	0
-18060	1
-18040	1
-18020	1
-18000	1
-17980	2
-17960	2
-17940	2
-17920	1
-17900	2
-17880	1
-17860	2
-17840	3
-17820	0
-17800	1
-17780	1
-17760	2
-17740	2
-17720	0
-17700	4
-17680	1
-17660	4
-17640	2
-17620	0
-17600	0
-17580	0
-17560	3
-17540	0
-17520	2
-17500	2
-17480	1
-17460	0
-17440	1
-17420	3
-17400	3
-17380	2
-17360	1
-17340	1
-17320	3
-17300	2
-17280	1
-17260	1
-17240	0
-17220	2
-17200	2
-17180	1
-17160	0
-17140	0
-17120	1
-17100	4
-17080	1
-17060	2
-17040	2
-17020	4
-17000	2
-16980	2
-16960	2
-16940	1
-16920	0
-16900	1
-16880	1
-16860	2
-16840	2
-16820	1
-16800	2
-16780	1
-16760	1
-16740	3
-16720	1
-16700	1
-16680	0
-16660	0
-16640	1
-16620	1
-16600	1
-16580	3
-16560	2
-16540	3
-16520	6
-16500	5
-16480	1
-16460	2
-16440	3
-16420	0
-16400	2
-16380	2
-16360	1
-16340	2
-16320	2
-16300	0
-16280	3
-16260	3
-16240	1
-16220	2
-16200	2
-16180	2
-16160	2
-16140	2
-16120	4
-16100	2
-16080	0
-16060	0
-16040	2
-16020	2
-16000	0
-15980	3
-15960	1
-15940	2
-15920	4
-15900	1
-15880	5
-15860	4
-15840	1
-15820	2
-15800	1
-15780	5
-15760	11
-15740	10
-15720	15
-15700	26
-15680	21
-15660	8
-15640	4
-15620	2
-15600	3
-15580	2
-15560	2
-15540	0
-15520	1
-15500	2
-15480	1
-15460	0
-15440	2
-15420	2
-15400	2
-15380	1
-15360	1
-15340	1
-15320	3
-15300	1
-15280	3
-15260	2
-15240	4
-15220	0
-15200	1
-15180	1
-15160	3
-15140	0
-15120	3
-15100	2
-15080	2
-15060	2
-15040	1
-15020	2
-15000	2
-14980	3
-14960	2
-14940	2
-14920	1
-14900	1
-14880	0
-14860	1
-14840	0
-14820	1
-14800	1
-14780	0
-14760	2
-14740	2
-14720	2
-14700	1
-14680	3
-14660	2
-14640	2
-14620	3
-14600	0
-14580	1
-14560	2
-14540	0
-14520	1
-14500	2
-14480	3
-14460	1
-14440	1
-14420	0
-14400	4
-14380	2
-14360	2
-14340	0
-14320	2
-14300	2
-14280	1
-14260	2
-14240	3
-14220	3
-14200	3
-14180	2
-14160	0
-14140	5
-14120	2
-14100	1
-14080	1
-14060	1
-14040	1
-14020	0
-14000	3
-13980	1
-13960	4
-13940	1
-13920	1
-13900	2
-13880	2
-13860	4
-13840	3
-13820	3
-13800	2
-13780	5
-13760	3
-13740	2
-13720	3
-13700	1
-13680	1
-13660	2
-13640	1
-13620	4
-13600	2
-13580	1
-13560	2
-13540	2
-13520	2
-13500	1
-13480	1
-13460	4
-13440	3
-13420	2
-13400	2
-13380	6
-13360	2
-13340	1
-13320	3
