772.70242804164,-12,1
772.720912959885,7,1
772.73939757912012,-14,1
772.75788189930438,11,1
772.77636592039664,-5,1
772.7948496423561,-14,1
772.81333306514159,0,1
772.831816188712,-3,1
772.85029901302619,-19,1
772.86878153804332,-18,1
772.88726376372188,0,1
772.90574569002126,-6,1
772.92422731690033,-12,1
772.94270864431792,-4,1
772.9611896722331,-12,1
772.97967040060462,-2,1
772.99815082939153,-7,1
773.01663095855292,0,1
773.03511078804752,-12,1
773.05359031783451,1,1
773.0720695478725,-19,1
773.09054847812092,-10,1
773.10902710853816,-1,1
773.12750543908385,-1,1
773.1459834697165,-1,1
773.16446120039518,-9,1
773.18293863107885,-2,1
773.20141576172637,-12,1
773.2198925922969,-14,1
773.23836912274942,-15,1
773.25684535304276,-11,1
773.27532128313578,-15,1
773.29379691298789,-16,1
773.31227224255781,-5,1
773.33074727180428,-15,1
773.34922200068684,6,1
773.367696429164,-1,1
773.38617055719487,2,1
773.40464438473873,-7,1
773.423117911754,-7,1
773.4415911382,-5,1
773.46006406403581,-11,1
773.47853668922039,1,1
773.49700901371261,-3,1
773.51548103747155,-7,1
773.53395276045626,-2,1
773.55242418262549,1,1
773.57089530393853,-18,1
773.58936612435411,-2,1
773.60783664383155,-4,1
773.62630686232967,-8,1
773.64477677980778,-1,1
773.66324639622417,-6,1
773.68171571153869,-16,1
773.70018472570985,-4,1
773.71865343869683,-9,1
773.73712185045849,-15,1
773.755589960954,-8,1
773.77405777014246,-10,1
773.7925252779828,-16,1
773.81099248443411,-9,1
773.82945938945522,-7,1
773.84792599300522,-9,1
773.86639229504328,-3,1
773.88485829552849,-11,1
773.90332399441957,-18,1
773.92178939167582,-13,1
773.94025448725608,-9,1
773.95871928111967,-14,1
773.97718377322531,7,1
773.99564796353241,-7,1
774.01411185199959,1,1
774.03257543858626,-32,1
774.05103872325139,3,1
774.06950170595383,-14,1
774.08796438665274,-7,1
774.10642676530733,7,1
774.12488884187655,-11,1
774.14335061631925,-6,1
774.16181208859484,-5,1
774.180273258662,3,1
774.19873412648019,-16,1
774.21719469200832,-7,1
774.23565495520506,-18,1
774.25411491603018,-10,1
774.27257457444239,-4,1
774.29103393040066,-13,1
774.30949298386417,-11,1
774.32795173479212,-10,1
774.34641018314346,-9,1
774.36486832887715,-6,1
774.3833261719526,-12,1
774.40178371232855,-8,1
774.42024094996418,-17,1
774.43869788481879,-10,1
774.45715451685112,-2,1
774.47561084602046,-8,1
774.49406687228611,-6,1
774.51252259560658,-17,1
774.53097801594151,-14,1
774.54943313324975,-13,1
774.56788794749048,-23,1
774.58634245862288,-8,1
774.60479666660569,-13,1
774.62325057139833,-12,1
774.64170417296,-13,1
774.66015747124936,-5,1
774.6786104662259,-7,1
774.69706315784879,-2,1
774.71551554607663,-5,1
774.73396763086919,-16,1
774.75241941218508,-12,1
774.77087088998383,-10,1
774.78932206422417,-5,1
774.8077729348654,-14,1
774.82622350186659,-5,1
774.84467376518694,-12,1
774.86312372478551,-11,1
774.8815733806216,-3,1
774.90002273265418,-18,1
774.9184717808422,-12,1
774.93692052514518,-3,1
774.95536896552187,-12,1
774.97381710193179,-10,1
774.99226493433389,-8,1
775.010712462687,-10,1
775.029159686951,-3,1
775.04760660708428,6,1
775.06605322304642,-11,1
775.08449953479646,-14,1
775.10294554229347,-2,1
775.12139124549674,-10,1
775.13983664436535,-19,1
775.15828173885848,-15,1
775.176726528935,-7,1
775.1951710145546,-18,1
775.21361519567608,2,1
775.23205907225872,-16,1
775.2505026442617,-9,1
775.2689459116441,1,1
775.287388874365,-2,1
775.30583153238376,-12,1
775.32427388565952,-10,1
775.34271593415144,-12,1
775.3611576778186,-3,1
775.37959911662017,-17,1
775.39804025051546,-8,1
775.41648107946355,-14,1
775.43492160342385,-19,1
775.45336182235508,-14,1
775.47180173621666,-12,1
775.49024134496813,-7,1
775.50868064856809,-11,1
775.527119646976,-18,1
775.545558340151,-13,1
775.56399672805242,-4,1
775.58243481063937,-14,1
775.60087258787109,-3,1
775.61931005970666,-23,1
775.63774722610526,1,1
775.65618408702619,-2,1
775.67462064242864,-9,1
775.6930568922719,-7,1
775.711492836515,-15,1
775.72992847511716,-13,1
775.74836380803777,-4,1
775.76679883523593,-23,1
775.78523355667107,-9,1
775.80366797230181,-10,1
775.82210208208789,-2,1
775.84053588598863,-20,1
775.85896938396274,-14,1
775.87740257596977,-3,1
775.895835461969,-13,1
775.91426804191963,-7,1
775.93270031578049,-8,1
775.95113228351147,3,1
775.96956394507129,-4,1
775.98799530041936,-10,1
776.006426349515,-8,1
776.02485709231712,-9,1
776.04328752878541,0,1
776.06171765887882,-31,1
776.08014748255664,-11,1
776.09857699977829,-8,1
776.11700621050272,-11,1
776.13543511468936,-19,1
776.15386371229761,0,1
776.17229200328643,-18,1
776.190719987615,-11,1
776.209147665243,3,1
776.22757503612922,-20,1
776.24600210023323,-12,1
776.26442885751442,-7,1
776.28285530793153,-21,1
776.30128145144442,-16,1
776.31970728801184,-5,1
776.33813281759342,-15,1
776.35655804014812,-16,1
776.37498295563546,-10,1
776.39340756401486,-17,1
776.41183186524506,-4,1
776.43025585928581,-6,1
776.44867954609629,-14,1
776.46710292563557,6,1
776.48552599786319,-12,1
776.50394876273833,-11,1
776.52237122022018,-24,1
776.54079337026826,-27,1
776.55921521284165,-17,1
776.57763674789965,-13,1
776.59605797540155,-5,1
776.61447889530689,-8,1
776.63289950757462,-11,1
776.65131981216439,-8,1
776.66973980903515,-8,1
776.68815949814643,-7,1
776.70657887945754,-8,1
776.72499795292765,-14,1
776.74341671851619,-9,1
776.76183517618222,1,1
776.78025332588538,-18,1
776.79867116758487,-14,1
776.81708870123987,-14,1
776.8355059268099,-13,1
776.85392284425416,-19,1
776.872339453532,-9,1
776.89075575460276,-13,1
776.9091717474256,-7,1
776.92758743196021,7,1
776.94600280816564,-11,1
776.964417876001,-11,1
776.98283263542635,1,1
777.00124708640021,-12,1
777.01966122888234,-14,1
777.03807506283215,-12,1
777.05648858820871,-7,1
777.07490180497143,-10,1
777.09331471307985,-15,1
777.11172731249314,-2,1
777.13013960317073,-13,1
777.1485515850718,-16,1
777.16696325815576,-13,1
777.18537462238214,-6,1
777.20378567771013,-10,1
777.222196424099,-20,1
777.24060686150847,-4,1
777.25901698989765,-5,1
777.27742680922574,1,1
777.29583631945229,-8,1
777.31424552053659,-3,1
777.33265441243816,-5,1
777.35106299511619,-12,1
777.36947126853011,-11,1
777.38787923263942,-16,1
777.40628688740344,-22,1
777.42469423278135,-17,1
777.44310126873256,-7,1
777.46150799521672,-5,1
777.4799144121929,-1,1
777.49832051962073,-6,1
777.51672631745953,-18,1
777.53513180566858,-10,1
777.5535369842072,-5,1
777.5719418530349,-13,1
777.59034641211133,-7,1
777.60875066139545,-15,1
777.62715460084678,1,1
777.64555823042485,-19,1
777.663961550089,-15,1
777.68236455979854,-20,1
777.7007672595131,-12,1
777.71916964919183,-3,1
777.737571728794,-21,1
777.75597349827956,-13,1
777.77437495760739,-2,1
777.79277610673739,-3,1
