772.70242804164,1,1
772.720912959885,2,1
772.73939757912012,-10,1
772.75788189930438,-8,1
772.77636592039664,-8,1
772.7948496423561,-15,1
772.81333306514159,-7,1
772.831816188712,8,1
772.85029901302619,-8,1
772.86878153804332,-13,1
772.88726376372188,-6,1
772.90574569002126,-3,1
772.92422731690033,-25,1
772.94270864431792,-5,1
772.9611896722331,-7,1
772.97967040060462,-11,1
772.99815082939153,-9,1
773.01663095855292,2,1
773.03511078804752,-7,1
773.05359031783451,-9,1
773.0720695478725,-5,1
773.09054847812092,5,1
773.10902710853816,-9,1
773.12750543908385,-19,1
773.1459834697165,-2,1
773.16446120039518,-3,1
773.18293863107885,0,1
773.20141576172637,-15,1
773.2198925922969,3,1
773.23836912274942,-16,1
773.25684535304276,-24,1
773.27532128313578,2,1
773.29379691298789,-7,1
773.31227224255781,-7,1
773.33074727180428,-1,1
773.34922200068684,-16,1
773.367696429164,-29,1
773.38617055719487,6,1
773.40464438473873,-4,1
773.423117911754,-15,1
773.4415911382,-11,1
773.46006406403581,-3,1
773.47853668922039,-8,1
773.49700901371261,-9,1
773.51548103747155,16,1
773.53395276045626,-12,1
773.55242418262549,-18,1
773.57089530393853,-10,1
773.58936612435411,7,1
773.60783664383155,-3,1
773.62630686232967,-22,1
773.64477677980778,-11,1
773.66324639622417,-5,1
773.68171571153869,-19,1
773.70018472570985,-2,1
773.71865343869683,-11,1
773.73712185045849,-18,1
773.755589960954,-15,1
773.77405777014246,-10,1
773.7925252779828,-13,1
773.81099248443411,-11,1
773.82945938945522,-14,1
773.84792599300522,-9,1
773.86639229504328,-5,1
773.88485829552849,-3,1
773.90332399441957,-10,1
773.92178939167582,-9,1
773.94025448725608,-7,1
773.95871928111967,-14,1
773.97718377322531,3,1
773.99564796353241,5,1
774.01411185199959,-9,1
774.03257543858626,-11,1
774.05103872325139,-3,1
774.06950170595383,-10,1
774.08796438665274,-11,1
774.10642676530733,-2,1
774.12488884187655,-5,1
774.14335061631925,-10,1
774.16181208859484,-10,1
774.180273258662,-8,1
774.19873412648019,4,1
774.21719469200832,-12,1
774.23565495520506,-22,1
774.25411491603018,-7,1
774.27257457444239,-14,1
774.29103393040066,-15,1
774.30949298386417,-19,1
774.32795173479212,2,1
774.34641018314346,-10,1
774.36486832887715,-5,1
774.3833261719526,10,1
774.40178371232855,-12,1
774.42024094996418,-11,1
774.43869788481879,-15,1
774.45715451685112,-6,1
774.47561084602046,-9,1
774.49406687228611,-9,1
774.51252259560658,-11,1
774.53097801594151,-21,1
774.54943313324975,-1,1
774.56788794749048,-10,1
774.58634245862288,-4,1
774.60479666660569,-3,1
774.62325057139833,-10,1
774.64170417296,4,1
774.66015747124936,-13,1
774.6786104662259,4,1
774.69706315784879,-16,1
774.71551554607663,-11,1
774.73396763086919,-13,1
774.75241941218508,-13,1
774.77087088998383,-6,1
774.78932206422417,-18,1
774.8077729348654,3,1
774.82622350186659,-10,1
774.84467376518694,-16,1
774.86312372478551,-12,1
774.8815733806216,-6,1
774.90002273265418,-16,1
774.9184717808422,-11,1
774.93692052514518,-1,1
774.95536896552187,-22,1
774.97381710193179,-10,1
774.99226493433389,-2,1
775.010712462687,-17,1
775.029159686951,-12,1
775.04760660708428,-1,1
775.06605322304642,-3,1
775.08449953479646,-27,1
775.10294554229347,8,1
775.12139124549674,-7,1
775.13983664436535,-15,1
775.15828173885848,-10,1
775.176726528935,-11,1
775.1951710145546,0,1
775.21361519567608,-13,1
775.23205907225872,-3,1
775.2505026442617,-4,1
775.2689459116441,-18,1
775.287388874365,-17,1
775.30583153238376,-24,1
775.32427388565952,-9,1
775.34271593415144,-14,1
775.3611576778186,-14,1
775.37959911662017,-18,1
775.39804025051546,-16,1
775.41648107946355,-13,1
775.43492160342385,-22,1
775.45336182235508,-5,1
775.47180173621666,-20,1
775.49024134496813,-16,1
775.50868064856809,-7,1
775.527119646976,-1,1
775.545558340151,-6,1
775.56399672805242,-9,1
775.58243481063937,-1,1
775.60087258787109,-5,1
775.61931005970666,-13,1
775.63774722610526,-15,1
775.65618408702619,-12,1
775.67462064242864,-19,1
