"Time differences (ps)"	"Counts per bin"
-20000	1
-19980	0
-19960	3
-19940	1
-19920	4
-19900	4
-19880	4
-19860	13
-19840	1
-19820	4
-19800	1
-19780	3
-19760	1
-19740	1
-19720	1
-19700	2
-19680	2
-19660	0
-19640	1
-19620	1
-19600	0
-19580	1
-19560	0
-19540	0
-19520	0
-19500	1
-19480	2
-19460	0
-19440	1
-19420	1
-19400	0
-19380	2
-19360	1
-19340	0
-19320	6
-19300	2
-19280	1
-19260	3
-19240	1
-19220	1
-19200	3
-19180	1
-19160	2
-19140	1
-19120	1
-19100	1
-19080	3
-19060	2
-19040	2
-19020	2
-19000	2
-18980	1
-18960	1
-18940	1
-18920	3
-18900	0
-18880	4
-18860	1
-18840	4
-18820	0
-18800	2
-18780	2
-18760	4
-18740	1
-18720	1
-18700	0
-18680	2
-18660	1
-18640	1
-18620	1
-18600	2
-18580	1
-18560	1
-18540	1
-18520	0
-18500	2
-18480	1
-18460	2
-18440	5
-18420	2
-18400	1
-18380	0
-18360	1
-18340	2
-18320	2
-18300	4
-18280	4
-18260	4
-18240	1
-18220	2
-18200	0
-18180	4
-18160	2
-18140	2
-18120	5
-18100	2
-18080	0
-18060	6
-18040	0
-18020	0
-18000	4
-17980	2
-17960	1
-17940	5
-17920	3
-17900	2
-17880	0
-17860	0
-17840	2
-17820	3
-17800	1
-17780	1
-17760	2
-17740	2
-17720	1
-17700	1
-17680	2
-17660	1
-17640	1
-17620	4
-17600	2
-17580	1
-17560	1
-17540	3
-17520	1
-17500	1
-17480	2
-17460	2
-17440	1
-17420	4
-17400	4
-17380	0
-17360	1
-17340	1
-17320	1
-17300	1
-17280	1
-17260	0
-17240	2
-17220	1
-17200	2
-17180	3
-17160	2
-17140	2
-17120	2
-17100	1
-17080	4
-17060	3
-17040	2
-17020	2
-17000	2
-16980	3
-16960	2
-16940	2
-16920	1
-16900	1
-16880	1
-16860	1
-16840	1
-16820	3
-16800	0
-16780	2
-16760	2
-16740	1
-16720	1
-16700	2
-16680	2
-16660	5
-16640	1
-16620	1
-16600	1
-16580	3
-16560	3
-16540	2
-16520	5
-16500	1
-16480	2
-16460	3
-16440	3
-16420	1
-16400	3
-16380	2
-16360	2
-16340	0
-16320	0
-16300	0
-16280	2
-16260	1
-16240	1
-16220	2
-16200	2
-16180	1
-16160	1
-16140	3
-16120	0
-16100	5
-16080	1
-16060	1
-16040	1
-16020	2
-16000	3
-15980	2
-15960	0
-15940	4
-15920	2
-15900	1
-15880	1
-15860	1
-15840	1
-15820	0
-15800	6
-15780	5
-15760	6
-15740	8
-15720	7
-15700	20
-15680	13
-15660	8
-15640	2
-15620	2
-15600	3
-15580	3
-15560	0
-15540	3
-15520	1
-15500	0
-15480	0
-15460	1
-15440	0
-15420	2
-15400	3
-15380	0
-15360	4
-15340	0
-15320	1
-15300	3
-15280	2
-15260	0
-15240	3
-15220	4
-15200	4
-15180	4
-15160	1
-15140	4
-15120	6
-15100	1
-15080	4
-15060	0
-15040	3
-15020	0
-15000	2
-14980	2
-14960	2
-14940	6
-14920	0
-14900	1
-14880	4
-14860	0
-14840	2
-14820	4
-14800	3
-14780	3
-14760	1
-14740	3
-14720	3
-14700	2
-14680	3
-14660	2
-14640	2
-14620	3
-14600	3
-14580	0
-14560	2
-14540	1
-14520	3
-14500	1
-14480	3
-14460	3
-14440	2
-14420	0
-14400	5
-14380	3
-14360	1
-14340	3
-14320	1
-14300	1
-14280	0
-14260	4
-14240	2
-14220	1
-14200	2
-14180	5
-14160	3
-14140	1
-14120	1
-14100	2
-14080	2
-14060	1
-14040	4
-14020	2
-14000	3
-13980	0
-13960	1
-13940	0
-13920	1
-13900	5
-13880	4
-13860	2
-13840	0
-13820	0
-13800	1
-13780	2
-13760	3
-13740	2
-13720	2
-13700	2
-13680	1
-13660	2
-13640	1
-13620	2
-13600	2
-13580	3
-13560	5
-13540	2
-13520	2
-13500	4
-13480	2
-13460	2
-13440	2
-13420	5
-13400	6
-13380	4
-13360	2
-13340	4
-13320	1
-13300	1
-13280	5
-13260	5
-13240	2
-13220	4
-13200	3
-13180	2
-13160	2
-13140	0
-13120	3
-13100	1
-13080	5
-13060	6
-13040	4
-13020	3
-13000	3
-12980	2
-12960	3
-12940	2
-12920	2
-12900	4
-12880	6
-12860	2
-12840	3
-12820	0
-12800	6
-12780	4
-12760	5
-12740	10
-12720	8
-12700	12
-12680	22
-12660	44
-12640	55
-12620	126
-12600	304
-12580	605
-12560	1428
-12540	2914
-12520	5320
-12500	7109
-12480	4732
-12460	1449
-12440	282
-12420	46
-12400	12
-12380	21
-12360	17
-12340	20
-12320	28
-12300	9
-12280	5
-12260	1
-12240	1
-12220	1
-12200	2
-12180	0
-12160	0
-12140	3
-12120	2
-12100	0
-12080	0
-12060	1
-12040	0
-12020	0
-12000	1
-11980	3
-11960	0
-11940	1
-11920	1
-11900	0
-11880	2
-11860	3
-11840	1
-11820	2
-11800	1
-11780	0
-11760	0
-11740	6
-11720	6
-11700	8
-11680	6
-11660	19
-11640	21
-11620	18
-11600	3
-11580	2
-11560	2
-11540	1
-11520	1
-11500	0
-11480	2
-11460	2
-11440	2
-11420	3
-11400	2
-11380	3
-11360	1
-11340	1
-11320	1
-11300	1
-11280	4
-11260	0
-11240	1
-11220	0
-11200	1
-11180	1
-11160	4
-11140	1
-11120	3
-11100	4
-11080	2
-11060	4
-11040	1
-11020	1
-11000	0
-10980	0
-10960	0
-10940	4
-10920	1
-10900	1
-10880	0
-10860	1
-10840	2
-10820	0
-10800	0
-10780	1
-10760	0
-10740	0
-10720	1
-10700	3
-10680	2
-10660	1
-10640	1
-10620	1
-10600	1
-10580	3
-10560	2
-10540	0
-10520	0
-10500	0
-10480	0
-10460	1
-10440	2
-10420	3
-10400	0
-10380	0
-10360	2
-10340	1
-10320	0
-10300	2
-10280	2
-10260	0
-10240	5
-10220	0
-10200	2
-10180	1
-10160	1
-10140	1
-10120	2
-10100	1
-10080	3
-10060	1
-10040	1
-10020	1
-10000	1
-9980	3
-9960	0
-9940	2
-9920	2
-9900	2
-9880	2
-9860	0
-9840	0
-9820	1
-9800	0
-9780	0
-9760	3
-9740	1
-9720	2
-9700	1
-9680	0
-9660	2
-9640	1
-9620	1
-9600	0
-9580	2
-9560	1
-9540	1
-9520	0
-9500	1
-9480	0
-9460	1
-9440	3
-9420	2
-9400	0
-9380	1
-9360	1
-9340	0
-9320	1
-9300	1
-9280	1
-9260	1
-9240	1
-9220	0
-9200	1
-9180	1
-9160	1
-9140	1
-9120	0
-9100	2
-9080	2
-9060	0
-9040	2
-9020	0
-9000	0
-8980	2
-8960	1
-8940	0
-8920	1
-8900	1
-8880	1
-8860	1
-8840	0
-8820	2
-8800	1
-8780	2
-8760	0
-8740	1
-8720	2
-8700	3
-8680	0
-8660	0
-8640	0
-8620	0
-8600	2
-8580	0
-8560	2
-8540	3
-8520	0
-8500	4
-8480	2
-8460	1
-8440	1
-8420	1
-8400	1
-8380	1
-8360	1
-8340	1
-8320	2
-8300	0
-8280	2
-8260	2
-8240	1
-8220	3
-8200	0
-8180	3
-8160	2
-8140	2
-8120	2
-8100	1
-8080	3
-8060	1
-8040	2
-8020	2
-8000	3
-7980	1
-7960	0
-7940	1
-7920	1
-7900	1
-7880	1
-7860	2
-7840	1
-7820	4
-7800	3
-7780	0
-7760	7
-7740	1
-7720	1
-7700	1
-7680	3
-7660	4
-7640	5
-7620	4
-7600	6
-7580	2
-7560	0
-7540	2
-7520	0
-7500	1
-7480	3
-7460	1
-7440	2
-7420	7
-7400	2
-7380	8
-7360	4
-7340	1
-7320	2
-7300	2
-7280	2
-7260	2
-7240	0
-7220	0
-7200	0
-7180	0
-7160	1
-7140	0
-7120	0
-7100	2
-7080	2
-7060	0
-7040	2
-7020	2
-7000	1
-6980	1
-6960	2
-6940	1
-6920	1
-6900	1
-6880	0
-6860	2
-6840	0
-6820	4
-6800	0
-6780	0
-6760	1
-6740	0
-6720	2
-6700	5
-6680	0
-6660	2
-6640	1
-6620	2
-6600	0
-6580	1
-6560	1
-6540	1
-6520	2
-6500	0
-6480	0
-6460	1
-6440	0
-6420	0
-6400	2
-6380	1
-6360	2
-6340	2
-6320	0
-6300	2
-6280	1
-6260	4
-6240	1
-6220	3
-6200	1
-6180	2
-6160	1
-6140	2
-6120	0
-6100	3
-6080	3
-6060	0
-6040	1
-6020	2
-6000	1
-5980	2
-5960	3
-5940	1
-5920	2
-5900	2
-5880	3
-5860	1
-5840	2
-5820	2
-5800	0
-5780	0
-5760	1
-5740	5
-5720	1
-5700	1
-5680	0
-5660	3
-5640	2
-5620	4
-5600	1
-5580	3
-5560	2
-5540	2
-5520	1
-5500	0
-5480	1
-5460	2
-5440	1
-5420	2
-5400	1
-5380	3
-5360	2
-5340	0
-5320	1
-5300	3
-5280	3
-5260	2
-5240	4
-5220	0
-5200	0
-5180	0
-5160	1
-5140	3
-5120	2
-5100	3
-5080	1
-5060	0
-5040	3
-5020	1
-5000	3
-4980	0
-4960	3
-4940	1
-4920	3
-4900	1
-4880	1
-4860	3
-4840	0
-4820	1
-4800	0
-4780	1
-4760	3
-4740	2
-4720	2
-4700	2
-4680	1
-4660	1
-4640	1
-4620	1
-4600	1
-4580	1
-4560	4
-4540	1
-4520	1
-4500	3
-4480	1
-4460	2
-4440	1
-4420	1
-4400	0
-4380	0
-4360	1
-4340	1
-4320	3
-4300	0
-4280	1
-4260	0
-4240	2
-4220	0
-4200	1
-4180	1
-4160	0
-4140	1
-4120	0
-4100	2
-4080	1
-4060	5
-4040	1
-4020	3
-4000	1
-3980	2
-3960	1
-3940	3
-3920	0
-3900	2
-3880	3
-3860	3
-3840	1
-3820	0
-3800	2
-3780	0
-3760	2
-3740	3
-3720	1
-3700	1
-3680	1
-3660	3
-3640	3
-3620	2
-3600	4
-3580	0
-3560	1
-3540	1
-3520	3
-3500	0
-3480	1
-3460	2
-3440	3
-3420	1
-3400	2
-3380	1
-3360	2
-3340	5
-3320	0
-3300	3
-3280	3
-3260	6
-3240	10
-3220	10
-3200	15
-3180	6
-3160	3
-3140	3
-3120	3
-3100	0
-3080	1
-3060	2
-3040	3
-3020	3
-3000	0
-2980	1
-2960	1
-2940	1
-2920	0
-2900	0
-2880	0
-2860	0
-2840	0
-2820	0
-2800	1
-2780	2
-2760	1
-2740	3
-2720	1
-2700	1
-2680	2
-2660	1
-2640	1
-2620	1
-2600	2
-2580	2
-2560	1
-2540	4
-2520	5
-2500	0
-2480	1
-2460	1
-2440	2
-2420	1
-2400	0
-2380	0
-2360	2
-2340	2
-2320	1
-2300	1
-2280	1
-2260	2
-2240	3
-2220	2
-2200	2
-2180	3
-2160	2
-2140	0
-2120	3
-2100	3
-2080	0
-2060	2
-2040	1
-2020	2
-2000	2
-1980	2
-1960	7
-1940	3
-1920	2
-1900	3
-1880	0
-1860	1
-1840	1
-1820	2
-1800	2
-1780	3
-1760	1
-1740	3
-1720	2
-1700	4
-1680	4
-1660	0
-1640	2
-1620	2
-1600	4
-1580	1
-1560	1
-1540	3
-1520	1
-1500	1
-1480	1
-1460	3
-1440	1
-1420	0
-1400	2
-1380	3
-1360	0
-1340	2
-1320	4
-1300	2
-1280	1
-1260	0
-1240	0
-1220	3
-1200	3
-1180	3
-1160	2
-1140	3
-1120	1
-1100	0
-1080	1
-1060	1
-1040	0
-1020	1
-1000	1
-980	2
-960	2
-940	3
-920	2
-900	3
-880	4
-860	1
-840	0
-820	3
-800	1
-780	6
-760	0
-740	5
-720	2
-700	1
-680	5
-660	0
-640	3
-620	0
-600	2
-580	2
-560	3
-540	0
-520	2
-500	4
-480	2
-460	3
-440	4
-420	1
-400	2
-380	3
-360	1
-340	2
-320	4
-300	5
-280	0
-260	7
-240	5
-220	7
-200	13
-180	37
-160	70
-140	130
-120	315
-100	774
-80	1824
-60	4450
-40	10105
-20	18342
0	13540
20	2113
40	187
60	23
80	6
100	14
120	21
140	25
160	28
180	22
200	8
220	5
240	2
260	3
280	4
300	5
320	1
340	4
360	6
380	4
400	4
420	4
440	6
460	4
480	2
500	4
520	4
540	5
560	3
580	5
600	1
620	2
640	4
660	5
680	4
700	5
720	2
740	3
760	4
780	7
800	5
820	8
840	11
860	3
880	7
900	4
920	4
940	5
960	6
980	2
1000	3
1020	1
1040	2
1060	2
1080	5
1100	0
1120	0
1140	6
1160	3
1180	4
1200	4
1220	8
1240	2
1260	3
1280	2
1300	3
1320	2
1340	6
1360	7
1380	6
1400	6
1420	7
1440	3
1460	4
1480	10
1500	4
1520	4
1540	5
1560	2
1580	5
1600	1
1620	3
1640	5
1660	2
1680	4
1700	2
1720	4
1740	2
1760	3
1780	4
1800	2
1820	4
1840	3
1860	10
1880	4
1900	4
1920	6
1940	3
1960	5
1980	0
2000	2
2020	4
2040	2
2060	3
2080	3
2100	3
2120	4
2140	6
2160	5
2180	4
2200	3
2220	3
2240	6
2260	3
2280	1
2300	1
2320	5
2340	4
2360	4
2380	5
2400	6
2420	2
2440	4
2460	5
2480	4
2500	1
2520	4
2540	3
2560	4
2580	4
2600	3
2620	5
2640	5
2660	5
2680	1
2700	3
2720	3
2740	3
2760	1
2780	2
2800	4
2820	3
2840	5
2860	0
2880	5
2900	1
2920	0
2940	4
2960	2
2980	7
3000	0
3020	2
3040	4
3060	7
3080	2
3100	2
3120	3
3140	4
3160	4
3180	6
3200	5
3220	2
3240	4
3260	6
3280	9
3300	1
3320	3
3340	1
3360	3
3380	4
3400	2
3420	4
3440	5
3460	2
3480	4
3500	5
3520	6
3540	2
3560	6
3580	4
3600	2
3620	3
3640	6
3660	5
3680	1
3700	6
3720	8
3740	3
3760	4
3780	7
3800	5
3820	6
3840	1
3860	2
3880	3
3900	4
3920	5
3940	6
3960	8
3980	10
4000	3
4020	5
4040	5
4060	1
4080	6
4100	5
4120	5
4140	3
4160	2
4180	1
4200	3
4220	3
4240	4
4260	4
4280	2
4300	3
4320	4
4340	2
4360	5
4380	4
4400	6
4420	7
4440	7
4460	6
4480	5
4500	2
4520	5
4540	6
4560	4
4580	4
4600	1
4620	3
4640	5
4660	6
4680	4
4700	3
4720	5
4740	4
4760	5
4780	7
4800	2
4820	5
4840	4
4860	4
4880	4
4900	5
4920	4
4940	5
4960	1
4980	1
5000	0
5020	2
5040	5
5060	2
5080	6
5100	6
5120	2
5140	3
5160	6
5180	8
5200	2
5220	7
5240	4
5260	3
5280	2
5300	3
5320	7
5340	4
5360	3
5380	3
5400	3
5420	4
5440	1
5460	5
5480	4
5500	3
5520	3
5540	5
5560	4
5580	3
5600	3
5620	2
5640	2
5660	5
5680	1
5700	4
5720	7
5740	6
5760	1
5780	4
5800	5
5820	5
5840	1
5860	5
5880	6
5900	2
5920	3
5940	2
5960	3
5980	1
6000	3
6020	3
6040	3
6060	1
6080	3
6100	1
6120	9
6140	6
6160	3
6180	3
6200	3
6220	3
6240	4
6260	4
6280	6
6300	4
6320	4
6340	7
6360	1
6380	4
6400	1
6420	4
6440	2
6460	4
6480	4
6500	4
6520	7
6540	3
6560	3
6580	2
6600	3
6620	3
6640	5
6660	4
6680	1
6700	2
6720	3
6740	1
6760	5
6780	1
6800	3
6820	2
6840	0
6860	5
6880	5
6900	5
6920	4
6940	6
6960	6
6980	6
7000	4
7020	4
7040	4
7060	1
7080	7
7100	6
7120	7
7140	6
7160	2
7180	2
7200	5
7220	4
7240	4
7260	6
7280	4
7300	3
7320	6
7340	3
7360	0
7380	0
7400	3
7420	7
7440	5
7460	4
7480	3
7500	1
7520	5
7540	3
7560	2
7580	2
7600	6
7620	4
7640	6
7660	2
7680	6
7700	3
7720	3
7740	3
7760	5
7780	3
7800	4
7820	6
7840	3
7860	1
7880	3
7900	5
7920	0
7940	4
7960	4
7980	3
8000	2
8020	2
8040	1
8060	3
8080	4
8100	2
8120	4
8140	4
8160	7
8180	6
8200	4
8220	4
8240	5
8260	4
8280	7
8300	3
8320	4
8340	4
8360	4
8380	4
8400	4
8420	6
8440	12
8460	3
8480	6
8500	6
8520	15
8540	3
8560	5
8580	5
8600	4
8620	4
8640	3
8660	5
8680	2
8700	2
8720	4
8740	3
8760	1
8780	6
8800	2
8820	2
8840	3
8860	3
8880	2
8900	4
8920	5
8940	5
8960	3
8980	4
9000	6
9020	4
9040	7
9060	5
9080	4
9100	7
9120	3
9140	6
9160	5
9180	4
9200	7
9220	5
9240	15
9260	21
9280	15
9300	7
9320	8
9340	4
9360	2
9380	5
9400	3
9420	6
9440	8
9460	5
9480	3
9500	3
9520	5
9540	3
9560	4
9580	8
9600	6
9620	1
9640	1
9660	3
9680	6
9700	5
9720	2
9740	1
9760	6
9780	9
9800	4
9820	3
9840	0
9860	4
9880	7
9900	3
9920	10
9940	5
9960	2
9980	4
10000	4
10020	2
10040	1
10060	5
10080	7
10100	5
10120	7
10140	4
10160	4
10180	2
10200	5
10220	0
10240	3
10260	3
10280	5
10300	4
10320	5
10340	5
10360	5
10380	2
10400	4
10420	5
10440	4
10460	1
10480	7
10500	3
10520	6
10540	7
10560	4
10580	5
10600	4
10620	3
10640	4
10660	5
10680	3
10700	2
10720	6
10740	5
10760	6
10780	3
10800	13
10820	5
10840	5
10860	2
10880	7
10900	5
10920	5
10940	4
10960	2
10980	5
11000	3
11020	3
11040	9
11060	3
11080	3
11100	6
11120	6
11140	5
11160	5
11180	6
11200	5
11220	4
11240	6
11260	4
11280	6
11300	8
11320	5
11340	6
11360	2
11380	5
11400	5
11420	7
11440	4
11460	7
11480	11
11500	4
11520	4
11540	12
11560	4
11580	2
11600	5
11620	3
11640	1
11660	4
11680	6
11700	3
11720	7
11740	6
11760	7
11780	1
11800	3
11820	4
11840	9
11860	3
11880	6
11900	5
11920	5
11940	6
11960	7
11980	7
12000	0
12020	9
12040	11
12060	1
12080	1
12100	4
12120	6
12140	4
12160	5
12180	7
12200	10
