"Time differences (ps)"	"Counts per bin"
-20000	1
-19980	1
-19960	0
-19940	3
-19920	2
-19900	3
-19880	4
-19860	1
-19840	0
-19820	1
-19800	1
-19780	4
-19760	0
-19740	1
-19720	2
-19700	1
-19680	1
-19660	1
-19640	2
-19620	3
-19600	1
-19580	2
-19560	0
-19540	1
-19520	0
-19500	1
-19480	1
-19460	1
-19440	2
-19420	0
-19400	0
-19380	3
-19360	2
-19340	1
-19320	0
-19300	1
-19280	0
-19260	0
-19240	1
-19220	0
-19200	1
-19180	1
-19160	1
-19140	1
-19120	0
-19100	2
-19080	0
-19060	2
-19040	1
-19020	2
-19000	0
-18980	1
-18960	2
-18940	1
-18920	0
-18900	2
-18880	1
-18860	5
-18840	2
-18820	1
-18800	0
-18780	2
-18760	1
-18740	2
-18720	1
-18700	0
-18680	1
-18660	2
-18640	0
-18620	5
-18600	1
-18580	3
-18560	3
-18540	2
-18520	2
-18500	3
-18480	1
-18460	3
-18440	1
-18420	1
-18400	0
-18380	1
-18360	7
-18340	4
-18320	2
-18300	1
-18280	1
-18260	1
-18240	0
-18220	1
-18200	1
-18180	0
-18160	1
-18140	2
-18120	0
-18100	0
-18080	2
-18060	1
-18040	1
-18020	2
-18000	2
-17980	1
-17960	5
-17940	1
-17920	0
-17900	3
-17880	4
-17860	2
-17840	3
-17820	0
-17800	3
-17780	1
-17760	0
-17740	0
-17720	1
-17700	2
-17680	5
-17660	0
-17640	5
-17620	3
-17600	3
-17580	0
-17560	2
-17540	1
-17520	2
-17500	1
-17480	1
-17460	0
-17440	2
-17420	2
-17400	2
-17380	1
-17360	3
-17340	2
-17320	2
-17300	3
-17280	1
-17260	3
-17240	1
-17220	3
-17200	1
-17180	2
-17160	1
-17140	4
-17120	3
-17100	2
-17080	0
-17060	2
-17040	2
-17020	3
-17000	1
-16980	1
-16960	4
-16940	1
-16920	2
-16900	2
-16880	4
-16860	1
-16840	2
-16820	1
-16800	3
-16780	3
-16760	1
-16740	3
-16720	1
-16700	5
-16680	0
-16660	1
-16640	3
-16620	1
-16600	2
-16580	2
-16560	3
-16540	2
-16520	2
-16500	2
-16480	3
-16460	0
-16440	3
