"Time differences (ps)"	"Counts per bin"
-20000	2
-19980	3
-19960	2
-19940	2
-19920	3
-19900	1
-19880	4
-19860	1
-19840	5
-19820	2
-19800	1
-19780	0
-19760	2
-19740	3
-19720	0
-19700	2
-19680	1
-19660	1
-19640	0
-19620	1
-19600	1
-19580	0
-19560	1
-19540	1
-19520	0
-19500	2
-19480	1
-19460	2
-19440	0
-19420	1
-19400	3
-19380	3
-19360	1
-19340	1
-19320	2
-19300	1
-19280	0
-19260	4
-19240	1
-19220	1
-19200	3
-19180	2
-19160	1
-19140	2
-19120	0
-19100	2
-19080	1
-19060	0
-19040	1
-19020	2
-19000	0
-18980	2
-18960	1
-18940	2
-18920	3
-18900	2
-18880	3
-18860	2
-18840	2
-18820	2
-18800	2
-18780	2
-18760	1
-18740	3
-18720	1
-18700	2
-18680	2
-18660	2
-18640	2
-18620	1
-18600	1
-18580	3
-18560	2
-18540	1
-18520	2
-18500	2
-18480	2
-18460	1
-18440	1
-18420	2
-18400	0
-18380	0
-18360	1
-18340	0
-18320	3
-18300	1
-18280	0
-18260	2
-18240	1
-18220	1
-18200	0
-18180	1
-18160	0
-18140	2
-18120	0
-18100	1
-18080	4
-18060	2
-18040	0
-18020	0
-18000	2
-17980	5
-17960	1
-17940	0
-17920	1
-17900	1
-17880	0
-17860	0
-17840	0
-17820	2
-17800	2
-17780	1
-17760	4
-17740	2
-17720	2
-17700	3
-17680	5
-17660	3
-17640	1
-17620	3
-17600	3
-17580	0
-17560	1
-17540	2
-17520	2
-17500	1
-17480	3
-17460	1
-17440	3
-17420	1
-17400	4
-17380	2
-17360	4
-17340	2
-17320	1
-17300	1
-17280	2
-17260	5
-17240	3
-17220	1
-17200	0
-17180	2
-17160	5
-17140	1
-17120	3
-17100	2
-17080	0
-17060	0
-17040	4
-17020	2
-17000	1
-16980	2
-16960	1
-16940	2
-16920	2
-16900	2
-16880	0
-16860	2
-16840	3
-16820	3
-16800	4
-16780	4
-16760	2
-16740	3
-16720	1
-16700	3
-16680	1
-16660	4
-16640	2
-16620	4
-16600	2
-16580	4
-16560	0
-16540	1
-16520	8
-16500	4
-16480	5
-16460	1
-16440	2
-16420	2
-16400	1
-16380	1
-16360	2
-16340	2
-16320	3
-16300	0
-16280	8
-16260	5
-16240	4
-16220	3
-16200	5
-16180	5
-16160	2
-16140	2
-16120	0
-16100	3
-16080	2
-16060	0
-16040	1
-16020	4
-16000	2
-15980	2
-15960	0
-15940	2
-15920	3
-15900	5
-15880	6
-15860	2
-15840	1
-15820	1
-15800	3
-15780	1
-15760	4
-15740	8
-15720	9
-15700	26
-15680	23
-15660	10
-15640	2
-15620	5
-15600	2
-15580	5
-15560	2
-15540	3
-15520	5
-15500	2
-15480	1
-15460	3
-15440	2
-15420	5
-15400	2
-15380	2
-15360	1
-15340	1
-15320	2
-15300	0
-15280	4
-15260	3
-15240	2
-15220	2
-15200	3
