"Time differences (ps)"	"Counts per bin"
-20000	3
-19980	3
-19960	2
-19940	1
-19920	2
-19900	0
-19880	2
-19860	2
-19840	1
-19820	1
-19800	1
-19780	1
-19760	1
-19740	2
-19720	2
-19700	5
-19680	2
-19660	2
-19640	1
-19620	2
-19600	3
-19580	1
-19560	1
-19540	3
-19520	0
-19500	0
-19480	2
-19460	3
-19440	1
-19420	0
-19400	2
-19380	2
-19360	4
-19340	3
-19320	2
-19300	1
-19280	3
-19260	2
-19240	2
-19220	0
-19200	2
-19180	1
-19160	3
-19140	5
-19120	3
-19100	0
-19080	2
-19060	2
-19040	5
-19020	7
-19000	2
-18980	1
-18960	1
-18940	6
-18920	2
-18900	1
-18880	0
-18860	1
-18840	6
-18820	0
-18800	1
-18780	0
-18760	1
-18740	1
-18720	2
-18700	2
-18680	3
-18660	0
-18640	3
-18620	1
-18600	1
-18580	3
-18560	3
-18540	4
-18520	1
-18500	1
-18480	1
-18460	2
-18440	2
-18420	2
-18400	1
-18380	1
-18360	2
-18340	1
-18320	0
-18300	1
-18280	4
-18260	2
-18240	1
-18220	3
-18200	3
-18180	0
-18160	2
-18140	0
-18120	0
-18100	1
-18080	0
-18060	0
-18040	3
-18020	1
-18000	2
-17980	1
-17960	0
-17940	0
-17920	1
-17900	0
-17880	1
-17860	1
-17840	0
-17820	3
-17800	3
-17780	2
-17760	2
-17740	2
-17720	3
-17700	6
-17680	2
-17660	2
-17640	1
-17620	1
-17600	3
-17580	1
-17560	3
-17540	4
-17520	3
-17500	2
-17480	1
-17460	0
-17440	1
-17420	3
-17400	0
-17380	3
-17360	2
-17340	1
-17320	1
-17300	1
-17280	0
-17260	0
-17240	2
-17220	1
-17200	2
-17180	0
-17160	2
-17140	3
-17120	3
-17100	2
-17080	1
-17060	5
-17040	1
-17020	4
-17000	3
-16980	0
-16960	5
-16940	1
-16920	2
-16900	3
-16880	1
-16860	3
-16840	5
-16820	0
-16800	3
-16780	2
-16760	3
-16740	1
-16720	1
-16700	1
-16680	0
-16660	3
-16640	4
-16620	1
-16600	4
-16580	4
-16560	1
-16540	2
-16520	5
-16500	5
-16480	2
-16460	3
-16440	3
-16420	0
-16400	4
-16380	2
-16360	1
-16340	3
-16320	4
-16300	3
-16280	1
-16260	1
-16240	0
-16220	1
-16200	0
-16180	4
-16160	3
-16140	1
-16120	1
-16100	4
-16080	1
-16060	3
-16040	2
-16020	4
-16000	2
-15980	3
-15960	0
-15940	0
-15920	2
-15900	2
-15880	6
-15860	1
-15840	2
-15820	0
-15800	1
-15780	5
-15760	6
-15740	6
-15720	14
-15700	14
-15680	11
-15660	8
-15640	5
-15620	4
-15600	5
-15580	2
-15560	2
-15540	2
-15520	5
-15500	3
-15480	4
-15460	4
-15440	1
-15420	1
-15400	3
-15380	3
-15360	4
-15340	1
-15320	2
-15300	0
-15280	1
-15260	3
-15240	5
-15220	2
-15200	1
-15180	0
-15160	6
-15140	4
-15120	2
