"Time differences (ps)"	"Counts per bin"
-20000	3
-19980	1
-19960	2
-19940	1
-19920	4
-19900	1
-19880	5
-19860	1
-19840	3
-19820	4
-19800	3
-19780	2
-19760	2
-19740	4
-19720	2
-19700	2
-19680	2
-19660	2
-19640	1
-19620	1
-19600	0
-19580	1
-19560	5
-19540	2
-19520	2
-19500	1
-19480	0
-19460	3
-19440	0
-19420	0
-19400	3
-19380	1
-19360	1
-19340	0
-19320	3
-19300	0
-19280	2
-19260	1
-19240	2
-19220	2
-19200	0
-19180	4
-19160	2
-19140	1
-19120	2
-19100	1
-19080	1
-19060	0
-19040	1
-19020	1
-19000	0
-18980	2
-18960	2
-18940	2
-18920	2
-18900	2
-18880	3
-18860	4
-18840	2
-18820	4
-18800	0
-18780	5
-18760	1
-18740	2
-18720	1
-18700	2
-18680	2
-18660	3
-18640	1
-18620	2
-18600	1
-18580	1
-18560	1
-18540	0
-18520	1
-18500	5
-18480	1
-18460	3
-18440	1
-18420	3
-18400	0
-18380	4
-18360	1
-18340	1
-18320	1
-18300	4
-18280	0
-18260	2
-18240	1
-18220	1
-18200	3
-18180	2
-18160	2
-18140	0
-18120	2
-18100	1
-18080	2
-18060	1
-18040	2
-18020	0
-18000	0
-17980	1
-17960	1
-17940	3
-17920	1
-17900	1
-17880	3
-17860	2
-17840	1
-17820	0
-17800	4
-17780	1
-17760	2
-17740	1
-17720	5
-17700	5
-17680	1
-17660	3
-17640	2
-17620	2
-17600	1
-17580	2
-17560	2
-17540	1
-17520	5
-17500	3
-17480	0
-17460	2
-17440	3
-17420	0
-17400	0
-17380	2
-17360	1
-17340	3
-17320	3
-17300	0
-17280	3
-17260	4
-17240	3
-17220	2
-17200	0
-17180	1
-17160	1
-17140	0
-17120	3
-17100	3
-17080	3
-17060	3
-17040	0
-17020	0
-17000	2
-16980	3
-16960	3
-16940	3
-16920	1
-16900	1
-16880	1
-16860	3
-16840	3
-16820	1
-16800	0
-16780	2
-16760	0
-16740	3
-16720	1
-16700	4
-16680	1
-16660	3
-16640	1
-16620	1
-16600	1
-16580	1
-16560	1
-16540	3
-16520	7
-16500	7
-16480	2
-16460	0
-16440	3
-16420	4
-16400	1
-16380	2
-16360	0
-16340	3
-16320	2
-16300	1
-16280	3
-16260	2
-16240	4
-16220	1
-16200	3
-16180	5
-16160	1
-16140	3
-16120	3
-16100	1
-16080	3
-16060	2
-16040	2
-16020	0
-16000	3
-15980	3
-15960	1
-15940	4
-15920	2
-15900	0
-15880	2
-15860	3
-15840	5
-15820	3
-15800	4
-15780	3
-15760	4
-15740	7
-15720	8
-15700	21
-15680	12
-15660	3
-15640	6
-15620	4
-15600	1
-15580	4
-15560	0
-15540	3
-15520	1
-15500	0
-15480	4
-15460	3
-15440	1
-15420	1
-15400	2
