"Time differences (ps)"	"Counts per bin"
-20000	3
-19980	1
-19960	3
-19940	2
-19920	0
-19900	5
-19880	6
-19860	1
-19840	2
-19820	1
-19800	3
-19780	2
-19760	1
-19740	3
-19720	3
-19700	1
-19680	4
-19660	0
-19640	1
-19620	3
-19600	3
-19580	1
-19560	2
-19540	0
-19520	1
-19500	1
-19480	3
-19460	1
-19440	3
-19420	1
-19400	0
-19380	5
-19360	3
-19340	1
-19320	1
-19300	4
-19280	1
-19260	5
-19240	4
-19220	2
-19200	3
-19180	2
-19160	0
-19140	1
-19120	1
-19100	0
-19080	0
-19060	2
-19040	1
-19020	1
-19000	1
-18980	3
-18960	2
-18940	1
-18920	1
-18900	3
-18880	1
-18860	2
-18840	3
-18820	2
-18800	3
-18780	1
-18760	1
-18740	4
-18720	0
-18700	2
-18680	4
-18660	3
-18640	0
-18620	3
-18600	1
-18580	1
-18560	2
-18540	0
-18520	4
-18500	2
-18480	2
-18460	2
-18440	3
-18420	0
-18400	1
-18380	3
-18360	1
-18340	2
-18320	5
-18300	1
-18280	3
-18260	1
-18240	1
-18220	1
-18200	2
-18180	2
-18160	1
-18140	1
-18120	2
-18100	3
-18080	1
-18060	1
-18040	1
-18020	2
-18000	1
-17980	3
-17960	0
-17940	0
-17920	2
-17900	0
-17880	1
-17860	2
-17840	2
-17820	2
-17800	4
-17780	3
-17760	1
-17740	4
-17720	4
-17700	0
-17680	1
-17660	0
-17640	0
-17620	1
-17600	0
-17580	2
-17560	0
-17540	0
-17520	4
-17500	1
-17480	5
-17460	1
-17440	3
-17420	2
-17400	1
-17380	1
-17360	1
-17340	2
-17320	1
-17300	2
-17280	1
-17260	0
-17240	0
-17220	4
-17200	1
-17180	3
-17160	3
-17140	1
-17120	1
-17100	4
-17080	0
-17060	0
-17040	2
-17020	1
-17000	2
-16980	1
-16960	2
-16940	1
-16920	2
-16900	4
-16880	0
-16860	1
-16840	1
-16820	2
-16800	4
-16780	1
-16760	1
-16740	2
-16720	1
-16700	2
-16680	3
-16660	4
-16640	6
-16620	1
-16600	0
-16580	1
-16560	7
-16540	2
-16520	8
-16500	7
-16480	2
-16460	2
-16440	2
-16420	3
-16400	2
-16380	4
-16360	6
-16340	1
-16320	2
-16300	1
-16280	2
-16260	3
-16240	2
-16220	2
-16200	3
-16180	1
-16160	1
-16140	2
-16120	6
-16100	2
-16080	2
-16060	0
-16040	1
-16020	2
-16000	2
-15980	1
-15960	3
-15940	0
-15920	4
-15900	1
-15880	2
-15860	3
-15840	0
-15820	5
-15800	4
-15780	5
-15760	5
-15740	7
-15720	18
-15700	9
-15680	12
-15660	4
-15640	2
-15620	3
-15600	2
-15580	0
-15560	3
-15540	2
-15520	2
-15500	1
-15480	2
-15460	0
-15440	2
-15420	0
-15400	1
